target_id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq
ENSMUST00000020922.8	0	0	7.00903324639861	0.123925874622887	5.70233936902117	6.27667525441941	0.00154328779111775	0.00138611392737217	0.00997492900966792	0.00997492900966792
ENSMUST00000025511.11	0	0	-1.20245614315106	0.0186131998159961	9.00195480412937	0.161139357775692	0.00019525981839223	-4.53004783139565e-05	6.45785871504173e-05	6.45785871504173e-05
ENSMUST00000067124.6	0	0	7.49516027210166	0.166595994747903	5.37714794429132	6.05204528872937	0.00218117622809017	0.00265614018751087	0.0186344928714424	0.0186344928714424
ENSMUST00000023514.4	0	0	-1.32478105530735	0.0223994210773056	8.48453736497243	0.11939250104952	0.000293946039724431	2.44616025305101e-05	8.23545087244025e-05	8.23545087244025e-05
ENSMUST00000016463.4	0	0	-1.13647261534773	0.0296076720767065	8.02069279640151	0.0986718639720092	0.000512657069845756	-3.44681409963326e-05	0.000144803614505583	0.000144803614505583
ENSMUST00000016571.8	0	0	-1.21310475548778	0.0306278306126217	8.00785015973094	0.212876346673109	0.000555945794629819	-9.26306070962322e-05	0.000147602211396766	0.000147602211396766
ENSMUST00000001304.9	0	0	-0.740097515434957	0.0193571758876918	8.71218682823418	0.34485918153441	0.000211145579825987	-6.12228137363424e-05	6.98796139342904e-05	6.98796139342904e-05
ENSMUST00000111529.8	0	0	5.07394558902683	0.13018683576483	5.96992728412018	2.13208956058874	0.00652791959310451	-0.00119054334744973	0.00618353956173951	0.00618353956173951
ENSMUST00000064762.6	0	0	1.03755304718649	0.0171873253443392	9.4728616977036	0.438707578240568	0.000143071204146339	-7.25255389430818e-05	7.8481910222785e-05	7.8481910222785e-05
ENSMUST00000001620.13	0	0	5.99911363076577	0.142092979663929	5.84945360315835	6.58722141576657	0.00747756537704641	0.00297913329643451	0.00766524577528379	0.00766524577528379
ENSMUST00000108195.10	0	0	7.55977849253832	0.112593007427259	5.79118929203245	6.30601700766845	0.00101313937329673	0.000153585136588003	0.00849474961783931	0.00849474961783931
