target_id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq
ENSMUST00000082392.1	0	0	-1.18280013408205	0.0223271737053891	7.97802717988195	0.266978882785903	0.000593350770962418	-0.00027169862332928	0.000154403257543511	0.000154403257543511
ENSMUST00000082402.1	0	0	-0.976580311360527	0.0164570001399645	8.84285467032635	0.195181469005017	0.000340066115315192	4.50929901282186e-06	6.61831650949929e-05	6.61831650949929e-05
ENSMUST00000082407.1	0	0	-1.60716646504667	0.0147024603236591	9.0117053180463	0.339642714896595	0.000259664573850373	-0.000111340220898358	6.4578935502784e-05	6.4578935502784e-05
ENSMUST00000082414.1	0	0	-1.36567305649595	0.0334308420715058	7.34253255238112	0.427807592042053	0.00121167718856319	-0.000574672085211562	0.000464754613851754	0.000464754613851754
ENSMUST00000082421.1	0	0	-1.2874094746162	0.0249426719178506	7.90687827781765	0.344961568950448	0.000760735409784588	-0.000129051223109454	0.000172469913817714	0.000172469913817714
ENSMUST00000178343.2	0	0	-7.00593327442329	0.14514352585627	5.1462028917822	5.26227482791855	0.00284777929952886	0.000367528859056472	0.0287521853474557	0.0287521853474557
ENSMUST00000020922.8	0	0	-7.26630236320868	0.0876288263103175	5.70233936902117	6.27667525441941	0.00154328779111775	0.00138611392737214	0.00997492900966794	0.00997492900966794
ENSMUST00000078124.8	0	0	-0.826789013167226	0.0193855519221017	8.07157451748824	0.0702648292024466	0.000429259686784047	-8.6231184717292e-06	0.000134439748202707	0.000134439748202707
ENSMUST00000025511.11	0	0	0.590795188463345	0.013161519809471	9.00195480412937	0.161139357775692	0.00019525981839223	-4.53004783139556e-05	6.45785871504176e-05	6.45785871504176e-05
ENSMUST00000067124.6	0	0	-7.69093149731604	0.117801157604761	5.37714794429132	6.05204528872937	0.00218117622809017	0.00265614018751094	0.0186344928714424	0.0186344928714424
ENSMUST00000023514.4	0	0	0.994241185727259	0.0158387825384157	8.48453736497243	0.11939250104952	0.000293946039724431	2.44616025305091e-05	8.2354508724403e-05	8.2354508724403e-05
ENSMUST00000230494.2	0	0	-0.881327151685304	0.02077283011452	8.47956101728765	0.0692925690027382	0.00056453821147066	-0.000322028610643981	8.27274949794049e-05	8.27274949794049e-05
ENSMUST00000057288.7	0	0	-6.63515621051694	0.162454525625155	5.08037321802312	5.3116339635099	0.00725603892969576	-0.00341229821043651	0.0323311704144455	0.0323311704144455
ENSMUST00000114694.9	0	0	4.37412142215052	0.107375283296297	6.24277198247519	2.21211020648538	0.0135345431278499	-0.00776968755891395	0.00375963406659001	0.00375963406659001
ENSMUST00000236560.2	0	0	-7.08783737981339	0.18053801045432	4.95546871453986	5.41263941523452	0.00891552144746124	-0.000236634076568489	0.0399754383807451	0.0399754383807451
ENSMUST00000067778.8	0	0	8.2972275902806	0.110946787102877	5.65276700329909	6.76193379409007	0.00751903758893954	-0.00495684273016963	0.0109447467637372	0.0109447467637372
ENSMUST00000018186.16	0	0	1.98395458613875	0.0417649855641947	7.56989409940122	0.375134967615735	0.00231052025449542	-0.00181156513280221	0.000305950774270676	0.000305950774270676
ENSMUST00000016897.12	0	0	-6.11424821369946	0.143607844171594	5.42907946214525	5.90318312737734	0.0140826500464204	-0.00740522354562208	0.0168521693149988	0.0168521693149988
ENSMUST00000029353.9	0	0	-6.78980117730465	0.161928819688213	5.02463406331999	4.99013495906686	0.00372509754170846	-0.00024018907070176	0.0356063164267181	0.0356063164267181
ENSMUST00000182166.9	0	0	-6.59224918158677	0.173134913959703	5.00640258714997	5.15290359640933	0.00823790921567572	0.00702219311838675	0.0367256384320752	0.0367256384320752
ENSMUST00000023343.4	0	0	-6.52721427642251	0.128181265777079	5.27908306737402	5.40226567316644	0.00216688066228372	-0.00061442277621939	0.0224787746820374	0.0224787746820374
ENSMUST00000111529.8	0	0	-4.12352545422757	0.0920559943905304	5.96992728412018	2.13208956058874	0.00652791959310451	-0.00119054334744972	0.00618353956173953	0.00618353956173953
ENSMUST00000064762.6	0	0	-1.05582567842972	0.0121532743014417	9.4728616977036	0.438707578240568	0.000143071204146339	-7.25255389430809e-05	7.84819102227853e-05	7.84819102227853e-05
ENSMUST00000224702.2	0	0	-2.60146347374005	0.0640681304454908	8.02655123504031	0.944668450846865	0.00362841322261835	0.00252867478555227	0.000143552169080619	0.00252867478555227
ENSMUST00000001620.13	0	0	-7.18776560776708	0.100474909479366	5.84945360315835	6.58722141576657	0.00747756537704641	0.00297913329643465	0.00766524577528381	0.00766524577528381
ENSMUST00000074267.5	0	0	0.467276315575434	0.0115686863132565	9.43588788241685	0.0571514351440198	0.000124519376150296	5.97400290165325e-05	7.62323783714959e-05	7.62323783714959e-05
ENSMUST00000108195.10	0	0	-7.38855690993359	0.079615279066002	5.79118929203245	6.30601700766845	0.00101313937329673	0.000153585136588026	0.00849474961783933	0.00849474961783933
ENSMUST00000163134.8	0	0	-7.44606025218096	0.157690211477091	5.08252035455217	5.49335388809347	0.00508982455076212	-0.000971727312439861	0.0322094796427726	0.0322094796427726
ENSMUST00000238271.2	0	0	0.713877600921959	0.0123994086399086	10.0354290501053	0.128826080082615	7.64495721466653e-05	-5.35968952369029e-05	0.000154168429782493	0.000154168429782493
ENSMUST00000005256.14	0	0	7.73605374302615	0.193030623228579	4.80030418196733	5.2713171727706	0.00498472024450508	-0.000564071665839641	0.0509065120115151	0.0509065120115151
ENSMUST00000066285.6	0	0	-2.36318540249649	0.0375475810735724	7.3385617359382	0.760819186290688	0.00164650358699691	-0.000932037349086994	0.000468227679717832	0.000468227679717832
ENSMUST00000037023.9	0	0	0.46009423601403	0.0118917643515797	9.36253782879208	0.0566899484856128	0.000126637102944188	8.5483986146066e-05	7.24345904682992e-05	8.5483986146066e-05
ENSMUST00000054544.7	0	0	0.85460731468119	0.0142695831451357	8.71718008881553	0.0784371706354775	0.000235735427750353	5.2893430811847e-05	6.96960769535572e-05	6.96960769535572e-05
ENSMUST00000069579.7	0	0	0.590911187922339	0.0128319227927031	9.02966810354649	0.0686889576817482	0.000182378222497974	-0.000145467154760517	6.46091413388675e-05	6.46091413388675e-05
ENSMUST00000001419.10	0	0	1.35725980608326	0.0236872881043078	7.71361352081743	0.169346522225667	0.000604067574272869	0.000148244407364877	0.000237563852331853	0.000237563852331853
ENSMUST00000022629.9	0	0	-0.780690164859202	0.0165332429469474	8.73229068184742	0.109519975207828	0.000340860313881778	-4.693895703332e-05	6.91618696324017e-05	6.91618696324017e-05
ENSMUST00000140575.8	0	0	0.858790837174802	0.0209613219291571	8.07280422327143	0.0625287778539697	0.0005248625428195	-0.000256267169651667	0.000134202982707147	0.000134202982707147
ENSMUST00000160844.10	0	0	-6.9172142915079	0.108966054680868	5.56783391196266	5.96742024804338	0.0049359402647408	-0.0030760711247269	0.01287446134433	0.01287446134433
ENSMUST00000022638.6	0	0	-2.22391704098375	0.0135868621732209	9.22082254421885	1.66686788148238	0.000209557442062389	2.75037409037468e-06	6.73467935087627e-05	6.73467935087627e-05
ENSMUST00000022639.8	0	0	-1.28983583207052	0.0118205944533248	9.75036577064368	0.681284135170171	0.00010538852285773	-4.58324611894807e-05	0.000104201156987229	0.000104201156987229
ENSMUST00000029266.14	0	0	1.08407971002321	0.0134469428210301	9.18717243295162	0.26068897754427	0.000204693981289907	-0.000110250679383912	6.65364255581726e-05	6.65364255581726e-05
ENSMUST00000102927.10	0	0	-2.6538320961812	0.0509717463380044	7.04615544110976	0.564996058535657	0.00308063501934318	-0.00207783174234444	0.000816543367775618	0.000816543367775618
ENSMUST00000003622.16	0	0	-6.39317702436652	0.100500166594274	5.60002743332492	6.14132219575885	0.00304924103303918	-0.00165963541193862	0.0121011841951762	0.0121011841951762
ENSMUST00000145477.8	0	0	-6.54405100167065	0.127045199182353	5.33160564123642	5.57516188956326	0.0038708201108167	0.00111667796564536	0.0203399038421088	0.0203399038421088
ENSMUST00000025402.15	0	0	1.31017589858211	0.0333802722979808	7.36472700063395	0.485433273019115	0.00122551932644978	-0.000428492895730371	0.000445844541581234	0.000445844541581234
ENSMUST00000019276.12	0	0	-1.71243846344644	0.0416956262807955	7.30643329842831	0.329665234291236	0.00211041780709799	-0.000663233997872498	0.000497370069323658	0.000497370069323658
ENSMUST00000099691.11	0	0	-1.15344080228905	0.0222839791509797	8.02620926670783	0.214197651881271	0.000601238800393857	-0.000109253635702941	0.000143624789808089	0.000143624789808089
ENSMUST00000113211.8	0	0	0.703693095088074	0.0147973300661403	8.80804607021171	0.163003167611472	0.000261492266899589	-1.40739147160266e-05	6.69491987298606e-05	6.69491987298606e-05
ENSMUST00000025418.4	0	0	-6.63599094497008	0.155684131968717	5.0547024972551	4.95960480844797	0.00254447396980183	-0.00102137541294848	0.0338118494504775	0.0338118494504775
ENSMUST00000226207.2	0	0	-1.17825501240523	0.019443064565705	10.731261505332	0.453370327204214	5.10788241491427e-05	-2.65175601483298e-06	0.000515970315410118	0.000515970315410118
ENSMUST00000163392.3	0	0	-6.60386220616103	0.172324669179933	4.93853183233164	5.04002657591033	0.00344844786388132	-0.00196064893145799	0.0410952395480785	0.0410952395480785
ENSMUST00000027623.9	0	0	-6.26794672210238	0.161948757926931	5.03510375081849	4.95959798229801	0.00436692998866063	-0.0022201205053451	0.034974170302453	0.034974170302453
