target_id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq
ENSMUST00000025511.11	0	0	0.923627629151757	0.0186131998159961	9.00195480412937	0.161139357775692	0.00019525981839223	-4.53004783139556e-05	6.45785871504176e-05	6.45785871504176e-05
ENSMUST00000022980.5	0	0	0.873504203109053	0.0225777432424706	8.55969096734052	0.0662180440236873	0.000305033218235596	-3.08754044935089e-05	7.72826492066004e-05	7.72826492066004e-05
ENSMUST00000016571.8	0	0	1.16326264890974	0.0306278306126217	8.00785015973094	0.212876346673109	0.000555945794629819	-9.26306070962368e-05	0.000147602211396767	0.000147602211396767
ENSMUST00000096057.5	0	0	2.27298442502638	0.0593762979797657	8.17282861015684	2.45862188833126	0.00186743925362132	0.000776719317715126	0.00011690675051141	0.000776719317715126
ENSMUST00000129533.8	0	0	0.958589245228004	0.0226563485261428	8.54833446582184	0.0656550138692911	0.000306998649268999	6.50598636232053e-05	7.79839471345394e-05	7.79839471345394e-05
ENSMUST00000080492.7	0	0	0.714228522125025	0.018363168308056	9.05255716715118	0.161837315706781	0.000188201235866447	-5.22686475196456e-05	6.47032268660476e-05	6.47032268660476e-05
ENSMUST00000044051.6	0	0	1.38646726314192	0.0327770248198592	7.72308534912976	0.162323609442533	0.000572021530020055	-0.000143912236367313	0.000233728487011194	0.000233728487011194
ENSMUST00000021479.6	0	0	2.38483523179524	0.0585860678624731	7.97142791720347	0.568782667557951	0.00130598068666497	0.00126826482402476	0.000155967176654308	0.00126826482402476
ENSMUST00000060904.11	0	0	2.12792054109306	0.0394516358118774	7.43171974054194	0.181435318700559	0.000773688208132349	-0.000120249061272967	0.000393635468042406	0.000393635468042406
ENSMUST00000034881.8	0	0	0.877760381607352	0.0169005898571142	9.53955599798423	0.0933429349700712	0.00013106306414589	2.51324371933767e-05	8.31593889929038e-05	8.31593889929038e-05
ENSMUST00000075077.3	0	0	0.97701728247726	0.0180162917837119	9.29433884186869	0.135694665236241	0.000173803840005303	4.67176238769765e-05	6.96362372215803e-05	6.96362372215803e-05
ENSMUST00000140969.2	0	0	0.928365055305749	0.0161349542167817	9.85832468902068	0.297220695394725	7.56429033827087e-05	6.10195653364815e-05	0.000119609657300522	0.000119609657300522
ENSMUST00000210153.2	0	0	3.11418140544824	0.0702563938257345	7.10298672802928	1.43546690203157	0.00296971926360732	-0.00169676894072091	0.000732251391440212	0.000732251391440212
ENSMUST00000131648.8	0	0	-6.85160674691423	0.148921944173824	5.81300082146309	6.91328715801248	0.00845839340843501	-0.00281642530449909	0.00817491568394867	0.00817491568394867
ENSMUST00000079085.11	0	0	0.914503156708409	0.0234908453343798	8.57166076421132	0.304440491899353	0.000337297381592626	1.91036417138054e-05	7.65674793001902e-05	7.65674793001902e-05
ENSMUST00000031627.9	0	0	1.35690078313925	0.0254076233219489	8.29736147677724	0.124313010708901	0.000384092450456797	-8.12270936252796e-05	0.000100068041695735	0.000100068041695735
ENSMUST00000214264.3	0	0	-0.930985488414304	0.0209970428683077	8.97261136478424	0.22178394902162	0.000266011171707899	-6.8694456676108e-05	6.46456852022654e-05	6.46456852022654e-05
ENSMUST00000077791.8	0	0	-8.07509586202513	0.205791555375964	5.25609747930525	6.05014828537611	0.008288190450895	-0.00254056994623493	0.0234744327471488	0.0234744327471488
ENSMUST00000221656.2	0	0	3.47784837513766	0.01852089849582	10.0986021417495	1.2618195069901	8.72761421502559e-05	-2.07354414597589e-05	0.000169991618669095	0.000169991618669095
ENSMUST00000052145.6	0	0	1.35978049677595	0.0281974020077504	8.15933146398023	0.122520939576943	0.000477293101375854	-0.000169112438292109	0.000119027008614159	0.000119027008614159
ENSMUST00000051955.9	0	0	0.695325341470587	0.0177766664476926	9.16319009781043	0.0840145324289964	0.000170960677179864	5.33961111259857e-05	6.60467253145259e-05	6.60467253145259e-05
ENSMUST00000029082.9	0	0	1.0584596796835	0.0205129879431194	8.70438092071697	0.091101837280165	0.000245413423379306	1.11523976331288e-05	7.0173582386616e-05	7.0173582386616e-05
ENSMUST00000118632.2	0	0	0.898395141309841	0.0212420841427089	8.82234298441438	0.238956342370896	0.000271803676403439	-0.000139264311168822	6.66159276410046e-05	6.66159276410046e-05
ENSMUST00000046644.7	0	0	0.907739624450237	0.0157893671050535	9.49652327325713	0.054670346574934	0.00010693083614418	-4.8057220683206e-05	8.00472490394288e-05	8.00472490394288e-05
ENSMUST00000071462.7	0	0	1.52122225079812	0.0374580209350297	8.31025798920718	0.228567896980188	0.000953747939321159	-0.000226448263523051	9.85795599556851e-05	9.85795599556851e-05
